0.0           0.0
1             1           
20          100         
2
3           
2.887e+02   0.000e+00     1.677e+01
1.905e+02   0.000e+00     1.677e+01
9.224e+01   0.000e+00     1.677e+01
26          
 3.869e+002  0.000e+000  1.677e+001
 3.830e+002  8.778e-001  1.677e+001
 3.830e+002  8.778e-001  1.677e+001
 3.638e+002  7.594e+000  1.677e+001
 3.447e+002  1.546e+001  1.677e+001
 3.255e+002  2.139e+001  1.677e+001
 3.064e+002  2.589e+001  1.677e+001
 2.872e+002  2.860e+001  1.677e+001
 2.681e+002  2.932e+001  1.677e+001
 2.489e+002  2.933e+001  1.677e+001
 2.298e+002  2.933e+001  1.677e+001
 2.106e+002  2.933e+001  1.677e+001
 1.915e+002  2.933e+001  1.677e+001
 1.723e+002  2.933e+001  1.677e+001
 1.532e+002  2.933e+001  1.677e+001
 1.340e+002  2.933e+001  1.677e+001
 1.149e+002  2.933e+001  1.677e+001
 9.575e+001  2.932e+001  1.677e+001
 7.660e+001  2.925e+001  1.677e+001
 5.745e+001  2.892e+001  1.677e+001
 3.830e+001  2.791e+001  1.677e+001
 1.915e+001  2.523e+001  1.677e+001
 0.000e+000  1.763e+001  1.677e+001
-5.981e+000  1.519e+001  1.677e+001
-5.981e+000  1.531e+001  1.677e+001
-5.981e+000  1.013e-003  1.677e+001
