28
 2.950e+002  0.000e+000  8.030e+000
 2.913e+002  7.121e+000  8.030e+000
 2.876e+002  1.095e+001  8.030e+000
 2.803e+002  1.675e+001  8.030e+000
 2.803e+002  1.642e+001  8.030e+000
 2.729e+002  2.006e+001  8.030e+000
 2.655e+002  2.261e+001  8.030e+000
 2.508e+002  2.453e+001  8.030e+000
 2.360e+002  2.498e+001  8.030e+000
 2.213e+002  2.500e+001  8.030e+000
 2.065e+002  2.500e+001  8.030e+000
 1.918e+002  2.500e+001  8.030e+000
 1.770e+002  2.500e+001  8.030e+000
 1.475e+002  2.500e+001  8.030e+000
 1.328e+002  2.500e+001  8.030e+000
 1.180e+002  2.500e+001  8.030e+000
 1.033e+002  2.500e+001  8.030e+000
 8.850e+001  2.502e+001  8.030e+000
 7.375e+001  2.542e+001  8.030e+000
 5.900e+001  2.355e+001  8.030e+000
 4.425e+001  1.949e+001  8.030e+000
 2.950e+001  1.122e+001  8.030e+000
 2.213e+001  6.470e+000  8.030e+000
 1.475e+001  2.234e+000  8.030e+000
 7.375e+000  0.000e+000  8.030e+000
 7.375e+000  0.000e+000  8.030e+000
 7.375e+000  0.000e+000  8.030e+000
 7.375e+000  0.000e+000  8.030e+000
