     180      162
       1  2.900e+002  0.000e+000  0.000e+000
       2  2.900e+002  0.000e+000  2.000e+000
       3  2.900e+002  0.000e+000  4.000e+000
       4  2.900e+002  0.000e+000  6.000e+000
       5  2.900e+002  0.000e+000  8.000e+000
       6  2.900e+002  0.000e+000  9.600e+000
       7  2.900e+002  0.000e+000  1.120e+001
       8  2.900e+002  0.000e+000  1.280e+001
       9  2.900e+002  0.000e+000  1.440e+001
      10  2.900e+002  0.000e+000  1.600e+001
      11  2.578e+002  6.636e+000  0.000e+000
      12  2.578e+002  6.636e+000  2.000e+000
      13  2.578e+002  6.636e+000  4.000e+000
      14  2.578e+002  6.636e+000  6.000e+000
      15  2.578e+002  6.636e+000  8.000e+000
      16  2.578e+002  6.636e+000  9.600e+000
      17  2.578e+002  6.636e+000  1.120e+001
      18  2.578e+002  6.636e+000  1.280e+001
      19  2.578e+002  6.636e+000  1.440e+001
      20  2.578e+002  6.636e+000  1.600e+001
      21  2.256e+002  1.259e+001  0.000e+000
      22  2.256e+002  1.259e+001  2.000e+000
      23  2.256e+002  1.259e+001  4.000e+000
      24  2.256e+002  1.259e+001  6.000e+000
      25  2.256e+002  1.259e+001  8.000e+000
      26  2.256e+002  1.259e+001  9.600e+000
      27  2.256e+002  1.259e+001  1.120e+001
      28  2.256e+002  1.259e+001  1.280e+001
      29  2.256e+002  1.259e+001  1.440e+001
      30  2.256e+002  1.259e+001  1.600e+001
      31  1.934e+002  1.718e+001  0.000e+000
      32  1.934e+002  1.718e+001  2.000e+000
      33  1.934e+002  1.718e+001  4.000e+000
      34  1.934e+002  1.718e+001  6.000e+000
      35  1.934e+002  1.718e+001  8.000e+000
      36  1.934e+002  1.718e+001  9.600e+000
      37  1.934e+002  1.718e+001  1.120e+001
      38  1.934e+002  1.718e+001  1.280e+001
      39  1.934e+002  1.718e+001  1.440e+001
      40  1.934e+002  1.718e+001  1.600e+001
      41  1.612e+002  1.972e+001  0.000e+000
      42  1.612e+002  1.972e+001  2.000e+000
      43  1.612e+002  1.972e+001  4.000e+000
      44  1.612e+002  1.972e+001  6.000e+000
      45  1.612e+002  1.972e+001  8.000e+000
      46  1.612e+002  1.972e+001  9.600e+000
      47  1.612e+002  1.972e+001  1.120e+001
      48  1.612e+002  1.972e+001  1.280e+001
      49  1.612e+002  1.972e+001  1.440e+001
      50  1.612e+002  1.972e+001  1.600e+001
      51  1.290e+002  1.959e+001  0.000e+000
      52  1.290e+002  1.959e+001  2.000e+000
      53  1.290e+002  1.959e+001  4.000e+000
      54  1.290e+002  1.959e+001  6.000e+000
      55  1.290e+002  1.959e+001  8.000e+000
      56  1.290e+002  1.959e+001  9.600e+000
      57  1.290e+002  1.959e+001  1.120e+001
      58  1.290e+002  1.959e+001  1.280e+001
      59  1.290e+002  1.959e+001  1.440e+001
      60  1.290e+002  1.959e+001  1.600e+001
      61  9.675e+001  1.693e+001  0.000e+000
      62  9.675e+001  1.693e+001  2.000e+000
      63  9.675e+001  1.693e+001  4.000e+000
      64  9.675e+001  1.693e+001  6.000e+000
      65  9.675e+001  1.693e+001  8.000e+000
      66  9.675e+001  1.693e+001  9.600e+000
      67  9.675e+001  1.693e+001  1.120e+001
      68  9.675e+001  1.693e+001  1.280e+001
      69  9.675e+001  1.693e+001  1.440e+001
      70  9.675e+001  1.693e+001  1.600e+001
      71  6.450e+001  1.235e+001  0.000e+000
      72  6.450e+001  1.235e+001  2.000e+000
      73  6.450e+001  1.235e+001  4.000e+000
      74  6.450e+001  1.235e+001  6.000e+000
      75  6.450e+001  1.235e+001  8.000e+000
      76  6.450e+001  1.235e+001  9.600e+000
      77  6.450e+001  1.235e+001  1.120e+001
      78  6.450e+001  1.235e+001  1.280e+001
      79  6.450e+001  1.235e+001  1.440e+001
      80  6.450e+001  1.235e+001  1.600e+001
      81  3.225e+001  6.493e+000  0.000e+000
      82  3.225e+001  6.493e+000  2.000e+000
      83  3.225e+001  6.493e+000  4.000e+000
      84  3.225e+001  6.493e+000  6.000e+000
      85  3.225e+001  6.493e+000  8.000e+000
      86  3.225e+001  6.493e+000  9.600e+000
      87  3.225e+001  6.493e+000  1.120e+001
      88  3.225e+001  6.493e+000  1.280e+001
      89  3.225e+001  6.493e+000  1.440e+001
      90  3.225e+001  6.493e+000  1.600e+001
      91  0.000e+000 -1.735e-018  0.000e+000
      92  0.000e+000 -1.735e-018  2.000e+000
      93  0.000e+000 -1.735e-018  4.000e+000
