87
2.895E+02	0.000E+00	1.198E+01
2.873E+02	3.530E-01	1.198E+01
2.852E+02	7.070E-01	1.198E+01		
2.831E+02	1.060E+00	1.198E+01		
2.830E+02	1.074E+00	1.198E+01
2.830E+02	1.079E+00	1.198E+01		
2.812E+02	1.493E+00	1.198E+01		
2.794E+02	1.805E+00	1.198E+01		
2.776E+02	2.188E+00	1.198E+01		
2.759E+02	2.567E+00	1.198E+01		
2.741E+02	2.943E+00	1.198E+01		
2.723E+02	3.316E+00	1.198E+01		
2.687E+02	4.274E+00	1.198E+01		
2.651E+02	5.046E+00	1.198E+01		
2.615E+02	5.942E+00	1.198E+01		
2.579E+02	6.849E+00	1.198E+01		
2.544E+02	7.772E+00	1.198E+01		
2.508E+02	8.703E+00	1.198E+01		
2.472E+02	9.635E+00	1.198E+01		
2.436E+02	1.056E+01	1.198E+01		
2.400E+02	1.143E+01	1.198E+01		
2.364E+02	1.230E+01	1.198E+01		
2.329E+02	1.318E+01	1.198E+01		
2.293E+02	1.406E+01	1.198E+01		
2.257E+02	1.482E+01	1.198E+01		
2.221E+02	1.557E+01	1.198E+01		
2.185E+02	1.631E+01	1.198E+01		
2.149E+02	1.704E+01	1.198E+01		
2.114E+02	1.761E+01	1.198E+01		
2.078E+02	1.815E+01	1.198E+01		
2.042E+02	1.867E+01	1.198E+01		
2.006E+02	1.916E+01	1.198E+01		
1.970E+02	1.942E+01	1.198E+01		
1.935E+02	1.964E+01	1.198E+01		
1.899E+02	1.983E+01	1.198E+01		
1.863E+02	2.000E+01	1.198E+01		
1.827E+02	2.000E+01	1.198E+01		
1.791E+02	2.000E+01	1.198E+01		
1.755E+02	2.000E+01	1.198E+01		
1.720E+02	2.000E+01	1.198E+01				
1.648E+02	2.000E+01	1.198E+01		
1.612E+02	2.000E+01	1.198E+01		
1.576E+02	2.000E+01	1.198E+01		
1.540E+02	2.000E+01	1.198E+01		
1.505E+02	2.000E+01	1.198E+01		
1.469E+02	2.000E+01	1.198E+01		
1.433E+02	2.000E+01	1.198E+01		
1.397E+02	2.000E+01	1.198E+01		
1.361E+02	2.000E+01	1.198E+01		
1.326E+02	2.000E+01	1.198E+01		
1.290E+02	2.000E+01	1.198E+01		
1.254E+02	2.000E+01	1.198E+01		
1.218E+02	2.000E+01	1.198E+01		
1.182E+02	2.000E+01	1.198E+01		
1.146E+02	2.000E+01	1.198E+01		
1.111E+02	2.000E+01	1.198E+01		
1.075E+02	2.000E+01	1.198E+01		
1.039E+02	2.000E+01	1.198E+01	
1.003E+02	2.000E+01	1.198E+01		
9.673E+01	2.000E+01	1.198E+01		
9.314E+01	2.000E+01	1.198E+01		
8.956E+01	2.000E+01	1.198E+01		
8.598E+01	2.000E+01	1.198E+01
8.240E+01	2.000E+01	1.198E+01		
7.881E+01	2.000E+01	1.198E+01		
7.523E+01	2.000E+01	1.198E+01		
7.165E+01	2.000E+01	1.198E+01		
6.807E+01	1.997E+01	1.198E+01		
6.448E+01	1.993E+01	1.198E+01		
6.090E+01	1.987E+01	1.198E+01		
5.732E+01	1.980E+01	1.198E+01		
5.015E+01	1.934E+01	1.198E+01	
4.657E+01	1.905E+01	1.198E+01		
4.299E+01	1.872E+01	1.198E+01		
3.939E+01	1.821E+01	1.198E+01		
3.580E+01	1.766E+01	1.198E+01		
3.222E+01	1.702E+01	1.198E+01		
2.866E+01	1.627E+01	1.198E+01	
2.506E+01	1.520E+01	1.198E+01
1.789E+01	1.256E+01	1.198E+01
1.433E+01	1.098E+01	1.198E+01
1.073E+01	9.212E+00	1.198E+01		
7.165E+00	7.383E+00	1.198E+01		
3.583E+00	5.457E+00	1.198E+01
0.000E+00	3.452E+00	1.198E+01
-2.987E+00	1.807E+00	1.198E+01
-5.879E+00	0.000E+00	1.198E+01
